AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15017,STM,Eduardo Gomes,-2.45,-54.7
15018,STN,London Stansted,51.885,0.235
15019,STO,Stockholm Metropolitan Area,59.5075,17.94027778
15020,STP,St. Paul Downtown Holman Field,44.93472222,-93.06027778
15021,STQ,St. Marys Municipal,41.4125,-78.5025
15022,STR,Stuttgart Airport,48.69,9.22194444
15023,STS,Charles M. Schulz - Sonoma County,38.50972222,-122.8127778
15024,STT,Cyril E King,18.33722222,-64.97333333
15026,STW,Shpakovskoye,45.10916667,42.1125
15027,STX,Henry E. Rohlsen,17.70138889,-64.80194444
15028,STY,Nueva Hesperides International,-31.43861111,-57.98527778
15029,STZ,Santa Terezinha Airport,-10.30027778,-50.45
15030,SUA,Witham Field,27.18166667,-80.22138889
15031,SUB,Juanda,-7.37972222,112.7869444
15033,SUE,Door County Cherryland,44.84361111,-87.42166667
15034,SUF,Lamezia Terme Airport,38.90527778,16.24222222
15035,SUG,Surigao Airport,9.7575,125.4811111
15036,SUI,Babusheri,42.86666667,41.11666667
15037,SUJ,Satu Mare Airport,47.70333333,22.88555556
15039,SUL,Sui Airport,28.64555556,69.17638889
15040,SUM,Sumter Airport,33.995,-80.36138889
15041,SUN,Friedman Memorial,43.50388889,-114.2955556
15042,SUO,Sunriver Airport,43.87638889,-121.4530556
15043,SUS,Spirit of St. Louis,38.66222222,-90.65194444
15044,SUT,Sumbawanga Airport,-7.94861111,31.61055556
15045,SUU,Travis AFB,38.26444444,-121.9241667
15046,SUV,Nausori International,-18.04333333,178.5591667
15047,SUW,Richard I Bong,46.68972222,-92.09472222
15048,SUX,Sioux Gateway/Col. Bud Day Field,42.4025,-96.38444444
15049,SVA,Savoonga Airport,63.68638889,-170.4930556
15050,SVB,Sambava Airport,-14.28055556,50.17583333
15051,SVC,Grant County,32.63666667,-108.1563889
15052,SVD,E. T. Joshua,13.14444444,-61.21083333
15053,SVG,Sola,58.87666667,5.63777778
15054,SVH,Statesville Regional,35.765,-80.95388889
15055,SVJ,Helle,68.24333333,14.66916667
15056,SVL,Savonlinna Airport,61.94305556,28.945
15057,SVN,Hunter AAF,32.01,-81.14611111
15058,SVO,Sheremetyevo,55.97277778,37.41472222
15059,SVP,Kuito Airport,-12.40444444,16.94805556
15060,SVQ,Seville Airport,37.41805556,-5.89305556
15061,SVS,Stevens Village Airport,66.01694444,-149.0544444
15062,SVU,Savusavu Airport,-16.80305556,179.3402778
15063,SVW,Sparrevohn LRRS,61.09722222,-155.5747222
15064,SVX,Koltsovo,56.74305556,60.80333333
15065,SVZ,San Antonio del Tachira,7.84083333,-72.43972222
15066,SWA,Waisha,23.42722222,116.7622222
15067,SWB,Shaw River Airport,-21.51666667,119.3666667
15068,SWC,Stawell Airport,-37.07166667,142.7402778
15069,SWD,Seward Airport,60.13,-149.4169444
15070,SWF,Stewart International,41.50416667,-74.10472222
15072,SWK,Segrate,45.48333333,9.31666667
15073,SWL,Spanish Wells Airport,24.86666667,-77.48333333
15074,SWO,Stillwater Regional,36.16138889,-97.08583333
15075,SWQ,Sumbawa Besar,-8.49333333,117.4208333
15076,SWS,Swansea Airport,51.60527778,-4.06777778
15077,SWU,Suwon Airport,37.23944444,127.0069444
15078,SWW,Avenger Field,32.46722222,-100.4666667
15079,SXB,Strasbourg Entzheim,48.53833333,7.62833333
15080,SXE,West Sale,-38.09166667,146.9652778
15081,SXF,Schonefeld,52.36222222,13.50055556
15082,SXG,Senanga Airport,-16.11305556,23.29833333
15083,SXL,Sligo Airport,54.28027778,-8.59916667
15084,SXM,Princess Juliana International,18.04083333,-63.10888889
15085,SXP,Sheldon Point Airport,62.52055556,-164.8477778
15086,SXQ,Soldotna Airport,60.47527778,-151.0397222
15087,SXR,Srinagar Airport,33.98722222,74.77388889
15088,SXU,Soddu Airport,6.83611111,37.775
15089,SXY,Sidney Municipal,42.3025,-75.41583333
15090,SYA,Eareckson AS,52.71222222,174.1136111
15091,SYB,Seal Bay Airport,58.38333333,-152.2333333
15092,SYD,Sydney International,-33.94611111,151.1772222
15093,SYI,Bomar Field-Shelbyville Municipal,35.55944444,-86.4425
15094,SYN,Stanton Airport,44.47555556,-93.01638889
15095,SYO,Shonai Airport,38.81222222,139.7872222
15096,SYR,Syracuse Hancock International,43.11111111,-76.10638889
15097,SYT,Saint-Yan Airport,46.4125,4.01333333
15098,SYX,Phoenix International,18.30277778,109.4122222
15099,SYY,Stornoway Airport,58.21555556,-6.33111111
15100,SYZ,Shahid Dastghaib International,29.53916667,52.59
15101,SZA,Soyo Airport,-6.14111111,12.37166667
15102,SZB,Sultan Abdul Aziz Shah International,3.13055556,101.5494444
15103,SZC,Santa Cruz Airport,10.25472222,-85.58416667
15104,SZD,Sheffield City,53.33333333,-1.48333333
15105,SZF,Carsamba,41.25444444,36.56722222
15106,SZG,Salzburg Airport,47.79444444,13.00333333
15107,SZK,Skukuza Airport,-24.96083333,31.58861111
15108,SZL,Whiteman AFB,38.73027778,-93.54777778
15109,SZO,Szombathely Airport,47.28333333,16.63333333
15110,SZP,Santa Paula Airport,34.34694444,-119.0616667
15111,SZT,San Cristobal de Las Casas,16.69027778,-92.53
15112,SZW,Schwerin Parchim,53.42694444,11.78333333
15113,SZX,Bao'an International,22.63916667,113.8019444
15114,SZZ,Goleniow,53.58472222,14.90222222
15115,TAB,A.N.R. Robinson International,11.14972222,-60.83222222
15116,TAC,Daniel Z. Romualdez,11.2275,125.0277778
15117,TAD,Las Animas County,37.25972222,-104.3391667
15118,TAE,Taegu International,35.89027778,128.6605556
15119,TAF,Tafaraoui,35.5425,-0.53222222
15120,TAG,Tagbilaran Airport,9.66555556,123.8536111
15121,TAH,Tanna Island Airport,-19.52055556,169.2527778
15122,TAI,Taiz International,13.68611111,44.13861111
15123,TAK,Takamatsu Airport,34.21416667,134.0155556
15124,TAL,Ralph M Calhoun Memorial,65.17444444,-152.1080556
15125,TAM,General Francisco Javier Mina International,22.29638889,-97.86583333
15127,TAO,Liuting,36.26611111,120.3744444
15128,TAP,Tapachula International,14.79444444,-92.37
15129,TAR,Taranto Grottaglie,40.51083333,17.405
15130,TAS,Tashkent Yuzhny,41.2575,69.28083333
15131,TAT,Poprad-Tatry International,49.07361111,20.24111111
15132,TAV,Tau Airport,-14.22916667,-169.5111111
15133,TAX,Taliabu Airport,-1.8,124.8
15134,TBB,Tuy Hoa Airport,13.04833333,109.3338889
15135,TBF,Tabiteuea Airport,-1.22444444,174.7755556
15136,TBI,The Bight,24.3,-75.45
15137,TBL,Tableland Airport,-17.3,126.9166667
15138,TBN,Waynesville-St. Robert Regional Forney Field,37.74166667,-92.14083333
15139,TBO,Tabora Airport,-5.07611111,32.83055556
15140,TBP,Cap. FAP Pedro Canga Rodriguez,-3.5525,-80.38138889
15141,TBR,Statesboro-Bulloch County,32.48277778,-81.73694444
15142,TBS,Tbilisi Airport,41.66916667,44.95472222
15143,TBT,Tabatinga Airport,-4.25555556,-69.93583333
15144,TBU,Fua Amotu International,-21.24111111,-175.1497222
15145,TBZ,Tabriz International,38.13305556,46.235
15146,TCA,Tennant Creek Airport,-19.63444444,134.1833333
15147,TCB,Treasure Cay Airport,26.74527778,-77.39138889
15148,TCC,Tucumcari Municipal,35.18277778,-103.6030556
15149,TCE,Delta Dunarii,45.06277778,28.71444444
15150,TCF,Tocoa Airport,15.65888889,-85.99472222
15151,TCH,Tchibanga Airport,-2.88888889,10.95583333
15152,TCI,Tenerife Metropolitan Area,28.25888889,-16.45055556
15153,TCL,Tuscaloosa Regional,33.22055556,-87.61138889
15154,TCM,McChord Field,47.13777778,-122.4763889
15155,TCN,Tehuacan Airport,18.49694444,-97.42
15156,TCO,La Florida,1.81444444,-78.74916667
15157,TCP,Taba International,29.58777778,34.77805556
15158,TCQ,Coronel Carlos Ciriani Santa Rosa International,-18.05333333,-70.27583333
15159,TCS,Truth Or Consequences Municipal,33.23527778,-107.27
15160,TCT,Takotna Airport,62.99305556,-156.0297222
15161,TDA,San Luis de Palenque,5.41388889,-71.72861111
15162,TDD,Tte Av Jorge Henrich Arauz International,-14.81861111,-64.91805556
15163,TDF,Person County,36.28472222,-78.98472222
15164,TDW,Tradewind,35.17,-101.8258333
15165,TDZ,Metcalf Field,41.65,-83.53333333
15166,TEA,Tela Airport,15.77583333,-87.47583333
15167,TEB,Teterboro Airport,40.85,-74.06083333
15168,TED,Thisted Airport,57.06888889,8.70527778
15170,TEH,Tetlin Airport,63.12472222,-142.5186111
15171,TEK,Tatitlek Airport,60.8725,-146.6911111
15173,TEP,Teptep Airport,-5.95527778,146.5625
15174,TER,Lajes Airport,38.76194444,-27.09083333
15175,TET,Tete Chingodzi,-16.10472222,33.64027778
15176,TEU,Te Anau Airport,-45.53305556,167.6530556
15177,TEX,Telluride Regional,37.95388889,-107.9088889
15178,TEZ,Tezpur Airport,26.70972222,92.78444444
15179,TFF,Tefe Airport,-3.38305556,-64.72416667
15180,TFI,Tufi Airport,-9.07611111,149.3197222
15181,TFN,Tenerife Norte,28.48277778,-16.34166667
15183,TFS,Tenerife Sur,28.04444444,-16.5725
15184,TGD,Podgorica Airport,42.35944444,19.25194444
15185,TGE,Sharpe Field,32.49194444,-85.77555556
15186,TGG,Kuala Trengganu Airport,5.38111111,103.1097222
15187,TGH,Tongoa Airport,-16.89111111,168.5513889
15188,TGI,Tingo Maria Airport,-9.28944444,-76.00527778
15189,TGM,Transilvania Targu Mures,46.46777778,24.4125
15190,TGR,Touggourt/Sidi Mahdi,33.05833333,6.08472222
15191,TGT,Tanga Airport,-5.09222222,39.07166667
15192,TGU,Toncontin International,14.06027778,-87.2175
15195,THA,Tullahoma Regional Airport/William Northern Field,35.38,-86.24638889
15196,THE,Senador Petronio Portella,-5.06,-42.82361111
15198,THG,Biloela (Thangool),-24.49388889,150.5761111
15199,THN,Trollhattan Vanersborg,58.31805556,12.345
15200,THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.2130556
15201,THR,Mehrabad International,35.68944444,51.31333333
15202,THU,Thule Air Base,76.53111111,-68.70305556
15203,THV,York Airport,39.91694444,-76.87305556
15204,THZ,Tahoua Airport,14.87555556,5.26583333
15205,TIA,Tirana International,41.41472222,19.72055556
15207,TIE,Tippi Airport,7.20111111,35.41527778
15208,TIF,Taif Airport,21.48333333,40.54444444
15209,TIH,Tikehau Airport,-15.11972222,-148.2305556
15210,TIJ,General Abelardo L. Rodriguez International,32.54111111,-116.97
15211,TIK,Tinker AFB,35.41472222,-97.38666667
15212,TIM,Moses Kilangin,-4.52972222,136.8883333
15213,TIN,Tindouf Airport,27.70027778,-8.16722222
15214,TIP,Tripoli International,32.66361111,13.15916667
15215,TIQ,Tinian International,14.99916667,145.6194444
15216,TIR,Tirupati Airport,13.6325,79.54361111
15217,TIS,Horn Island,-10.58638889,142.29
15218,TIU,Timaru Airport,-44.29888889,171.2258333
15219,TIV,Tivat Airport,42.40472222,18.72333333
15220,TIW,Tacoma Narrows,47.26805556,-122.5780556
15221,TIX,Space Coast Regional,28.51472222,-80.79916667
15222,TIY,Tidjikja Airport,18.57027778,-11.42333333
15223,TIZ,Tari Airport,-5.84722222,142.9475
15224,TJA,Cap Av Oriel Lea Plaza International,-21.55555556,-64.70111111
15225,TJI,Trujillo Airport,15.92694444,-85.93833333
15226,TJM,Roshchino,57.17972222,65.31944444
15227,TK1,Akinci,40.07888889,32.56555556
15228,TKA,Talkeetna Airport,62.32055556,-150.0936111
15229,TKC,Tiko Airport,4.09333333,9.36166667
15230,TKD,Takoradi Airport,4.89611111,-1.77472222
15231,TKE,Tenakee Airport,57.71666667,-135.2
15232,TKF,Truckee Tahoe,39.32,-120.1394444
15233,TKG,Branti,-5.24277778,105.1788889
15234,TKH,Takhli Airport,15.27722222,100.2958333
15235,TKI,Tokeen Airport,55.9375,-133.325
15236,TKJ,Tok Junction,63.32944444,-142.9536111
15237,TKK,Chuuk International,7.46194444,151.8430556
15238,TKL,Taku Seaplane Base,58.49,-133.9416667
15239,TKM,Tikal Airport,17.22638889,-89.605
15240,TKQ,Kigoma Airport,-4.885,29.6675
15241,TKR,Thakurgaon Stol Port,26.01638889,88.40222222
15242,TKS,Tokushima Airport,34.13222222,134.6091667
15243,TKT,Tak Airport,16.89611111,99.25333333
15244,TKU,Turku Airport,60.51416667,22.26277778
15245,TLA,Teller Airport,65.24027778,-166.3394444
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33722222,-99.56611111
15247,TLE,Tulear Airport,-23.38972222,43.72416667
15248,TLF,Telida Airport,63.37888889,-153.2841667
15249,TLH,Tallahassee International,30.39666667,-84.35083333
15250,TLJ,Tatalina LRRS,62.895,-155.9780556
15252,TLL,Lennart Meri Tallinn,59.41333333,24.83277778
15253,TLM,Zenata-Messali El Hadj,35.01333333,-1.45722222
15254,TLN,Hyeres Le Palyvestre,43.09722222,6.14611111
15255,TLR,Mefford Field,36.15666667,-119.3266667
15256,TLS,Toulouse Blagnac,43.62888889,1.36388889
15257,TLT,Tuluksak Airport,61.09166667,-160.9430556
15258,TLV,Ben Gurion,32.01166667,34.88611111
15259,TMA,Henry Tift Myers,31.42888889,-83.48861111
15260,TMB,Miami Executive,25.6475,-80.43333333
15261,TMD,Timbedra Airport,16.23666667,-8.15416667
15262,TMI,Tumlingtar Airport,27.315,87.19444444
15263,TML,Tamale Airport,9.55722222,-0.86305556
15264,TMM,Toamasina,-18.10944444,49.3925
15265,TMP,Tampere-Pirkkala,61.41416667,23.60444444
15266,TMR,Aguemar,22.81472222,5.45916667
15267,TMS,Salazar,0.37833333,6.725
15268,TMT,Trombetas Airport,-1.49027778,-56.39638889
15269,TMW,Tamworth Airport,-31.08388889,150.8466667
15270,TN1,Lebanon Municipal,36.19027778,-86.31555556
15271,TN2,Upper Cumberland Regional,36.05694444,-85.53
15272,TN3,Ellington,35.50694444,-86.80388889
15273,TN4,Abernathy Field,35.15416667,-87.05694444
15275,TN6,Dyersburg Regional,35.99805556,-89.40666667
15276,TN7,Winchester Municipal,35.1775,-86.06611111
15277,TNA,Yaoqiang,36.85722222,117.2161111
15278,TNC,Tin City LRRS,65.56416667,-167.9225
15279,TNE,Tanegashima Airport,30.60527778,130.9916667
15280,TNG,Tanger Ibn Batouta International,35.73166667,-5.92111111
15281,TNJ,Kidjang,0.91916667,104.5361111
15282,TNK,Tununak Airport,60.57555556,-165.2716667
15283,TNN,Tainan Airport,22.95027778,120.2058333
15284,TNP,Twentynine Palms Airport,34.13166667,-115.9458333
15285,TNR,Ivato,-18.79694444,47.47888889
15286,TNT,Dade-Collier Training and Transition,25.86194444,-80.89694444
15287,TNU,Newton Municipal,41.67444444,-93.02166667
15288,TNX,Stung Treng Airport,13.53166667,106.0144444
15289,TOA,Zamperini Field,33.80333333,-118.3397222
15290,TOB,Tobruk Airport,31.86194444,23.89916667
15292,TOE,Nefta,33.93972222,8.10111111
15293,TOG,Togiak Airport,59.05361111,-160.3969444
15294,TOJ,Torrejon AFB,40.48888889,-3.45611111
15295,TOL,Toledo Express,41.58694444,-83.80777778
15296,TOM,Tombouctou Airport,16.73055556,-3.0075
15297,TOP,Philip Billard Municipal,39.06861111,-95.6225
15298,TOQ,Barriles,-22.14083333,-70.06222222
15299,TOR,Torrington Municipal,42.06444444,-104.1527778
15300,TOS,Langnes,69.68138889,18.91777778
15301,TOU,Touho Airport,-20.79,165.2594444
15302,TOV,Tortola West End Seaplane Base,18.45,-64.58333333
15303,TOY,Toyama Airport,36.64833333,137.1875
15304,TPA,Tampa International,27.97555556,-82.53333333
15306,TPE,Taiwan Taoyuan International,25.0775,121.2333333
15307,TPF,Peter O'Knight,27.91555556,-82.44944444
15308,TPH,Tonopah Airport,38.06027778,-117.0869444
15309,TPI,Tapini Airport,-8.35666667,146.9897222
15310,TPL,Draughon-Miller Central Texas Regional,31.15194444,-97.41611111
15312,TPP,Tarapoto Airport,-6.51111111,-76.39861111
15313,TPQ,Tepic Airport,21.41944444,-104.8425
15314,TPR,Tom Price Airport,-22.65,117.6666667
15315,TPS,Trapani/Birgi,37.91138889,12.48805556
15316,TRB,Turbo Airport,8.07833333,-76.74805556
15317,TRC,Torreon International,25.56833333,-103.4105556
15318,TRD,Vaernes,63.4575,10.92416667
15319,TRE,Tiree Island Airport,56.50055556,-6.87138889
15320,TRF,Torp,59.18666667,10.25861111
15321,TRG,Tauranga Airport,-37.67333333,176.1986111
15322,TRH,Trona Airport,35.81277778,-117.3269444
15323,TRI,Tri-Cities Regional TN/VA,36.47527778,-82.4075
15324,TRK,Juwata,3.32527778,117.5641667
15325,TRM,Jacqueline Cochran Regional,33.62666667,-116.1597222
15326,TRN,Torino,45.20083333,7.64972222
15327,TRO,Taree Airport,-31.88861111,152.5138889
15328,TRR,China Bay,8.53916667,81.18138889
15329,TRS,Trieste Airport,45.82777778,13.46666667
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08166667,-79.10861111
15332,TRV,Thiruvananthapuram International,8.48222222,76.92
15333,TRW,Bonriki International,1.38111111,173.1469444
15334,TRZ,Tiruchirappalli,10.76611111,78.71777778
15335,TSA,Taipei Songshan,25.06972222,121.5525
15336,TSB,Tsumeb Airport,-19.26194444,17.7325
15337,TSE,Astana International,51.02222222,71.46694444
15338,TSF,Treviso,45.64861111,12.19444444
15339,TSG,Tanacross Airport,63.37444444,-143.3355556
15340,TSH,Tshikapa Airport,-6.44166667,20.79611111
15341,TSJ,Tsushima Airport,34.285,129.3305556
15342,TSM,Taos Regional,36.45805556,-105.6725
15343,TSN,Binhai,39.12722222,117.3577778
15344,TSP,Tehachapi Municipal,35.135,-118.4391667
15345,TSR,Traian Vuia,45.80972222,21.33777778
15346,TSS,East 34th Street Heliport,40.7425,-73.97222222
15348,TSV,Townsville Airport,-19.2525,146.7652778
15349,TTB,Tortoli Arbatax,39.91888889,9.68305556
15350,TTC,Argolla,-25.51777778,-70.42222222
15351,TTD,Portland Troutdale,45.54944444,-122.4013889
15353,TTH,Thumrait Airport,17.66611111,54.02472222
15354,TTJ,Tottori Airport,35.53,134.165
15355,TTL,Turtle Island Airport,-16.95,177.3666667
15356,TTN,Trenton Mercer,40.27666667,-74.81333333
15358,TTS,Tsaratanana Airport,-16.75083333,47.61972222
15359,TTT,Fongnian,22.75527778,121.1002778
15360,TTU,Tetouan/Sania Ramel,35.59444444,-5.32
15361,TUA,Tulcan Airport,0.8,-77.71666667
15362,TUB,Tubuai Is Fr. Polynesia,-23.35,-149.4666667
15363,TUC,Tucuman Airport,-26.83333333,-65.2
15364,TUD,Tambacounda Airport,13.73666667,-13.65305556
15365,TUF,Tours Val de Loire,47.43222222,0.7275
15366,TUG,Tuguegarao Airport,17.64361111,121.7330556
15367,TUH,Arnold AFB,35.3925,-86.08583333
15368,TUI,Turaif Airport,31.69277778,38.73138889
15369,TUK,Turbat International,25.98638889,63.03027778
15370,TUL,Tulsa International,36.19833333,-95.88805556
15371,TUM,Tumut Airport,-35.26277778,148.2408333
15372,TUN,Carthage,36.85111111,10.22694444
15373,TUO,Taupo Airport,-38.74083333,176.085
15374,TUP,Tupelo Regional,34.26888889,-88.77
15375,TUR,Tucurui Airport,-3.78611111,-49.72027778
15376,TUS,Tucson International,32.11611111,-110.9411111
15377,TUT,Tauta Airport,-5.8325,145.9336111
15378,TUU,Prince Sultan Bin Abdulaziz,28.37305556,36.62083333
15379,TVA,Morafenobe Airport,-17.85055556,44.92027778
15380,TVC,Cherry Capital,44.74166667,-85.58166667
15381,TVF,Thief River Falls Regional,48.06555556,-96.185
15382,TVI,Thomasville Regional,30.90194444,-83.88111111
15383,TVL,Lake Tahoe Airport,38.89388889,-119.9952778
15384,TVU,Matei,-16.69305556,179.8741667
15385,TWA,Twin Hills Airport,59.07444444,-160.275
15386,TWB,Toowoomba Airport,-27.54138889,151.9125
15387,TWD,Jefferson County International,48.05388889,-122.8105556
15388,TWE,Taylor Airport,65.67916667,-164.7988889
15389,TWF,Joslin Field - Magic Valley Regional,42.48194444,-114.4877778
15390,TWH,Two Harbors Airport,33.425,-118.5083333
15392,TWU,Tawau Airport,4.31333333,118.1219444
15393,TX1,Mesquite Metro,32.74694444,-96.53055556
15394,TX2,Denver City Airport,32.97472222,-102.845
15395,TX3,Port Isabel - Cameron County,26.16611111,-97.34583333
15396,TX4,Bruce Field,31.67444444,-99.97694444
15397,TX5,Cleburne Regional,32.35361111,-97.43388889
15398,TX6,Horseshoe Bay Resort,30.52694444,-98.35888889
15399,TX7,Post Garza County Municipal,33.20333333,-101.3383333
15400,TXG,Taichung Airport,24.18638889,120.6538889
15401,TXK,Texarkana Regional-Webb Field,33.45361111,-93.99111111
15402,TXL,Tegel,52.55972222,13.28777778
15403,TXN,Tunxi Airport,29.73361111,118.2561111
15404,TXU,Tabou Airport,4.43805556,-7.36277778
15405,TYB,Tibooburra Airport,-29.45111111,142.0577778
15406,TYE,Tyonek Airport,61.07666667,-151.1380556
15408,TYL,Capitan FAP Victor Montes International,-4.57666667,-81.25416667
15409,TYN,Wusu,37.74583333,112.6305556
15410,TYO,Tokyo Metropolitan Area,35.6525,139.7319444
15411,TYR,Tyler Pounds Regional,32.35388889,-95.40277778
15412,TYS,McGhee Tyson,35.81083333,-83.99416667
15413,TYZ,Taylor Airport,34.45277778,-110.115
15414,TZA,Belize Municipal,17.51666667,-88.19472222
15415,TZF,Maya Beach Airport,16.62944444,-88.36888889
15416,TZL,Tuzla Airport,44.45861111,18.72472222
15417,TZN,Congo Town Airport,24.15888889,-77.59
15418,TZX,Trabzon Airport,40.995,39.78972222
15419,UAB,Incirlik AB,37.00194444,35.42611111
15420,UAH,Ua Huka Airport,-8.93611111,-139.5538889
15421,UAK,Narsarsuaq Airport,61.16055556,-45.42583333
15422,UAM,Andersen AFB,13.58388889,144.93
15423,UAQ,San Juan Airport,-31.57138889,-68.41833333
15424,UAS,Samburu Airport,0.53416667,37.53166667
15425,UAX,Uaxactun Airport,17.39388889,-89.63277778
15426,UBA,Mario de Almeida Franco,-19.76444444,-47.96527778
15427,UBF,Chatham Municipal,41.68833333,-69.98972222
15428,UBJ,Yamaguchi Ube,33.93,131.2786111
15429,UBP,Ubon Ratchathani Airport,15.25138889,104.8702778
15430,UBS,Columbus-Lowndes County,33.46527778,-88.38083333
15433,UCY,Everett-Stewart Regional,36.37972222,-88.98583333
15434,UDD,Bermuda Dunes Airport,33.74833333,-116.2747222
15435,UDG,Darlington County Jetport,34.44944444,-79.89
15436,UDI,Uberlandia Airport,-18.88361111,-48.22583333
15437,UDR,Udaipur Airport,24.6175,73.89638889
15438,UEL,Quelimane Airport,-17.85583333,36.86861111
15439,UEO,Kumejima Airport,26.36361111,126.7138889
15440,UES,Waukesha County,43.04111111,-88.23694444
15441,UET,Samungli International,30.25138889,66.93777778
15442,UFA,Ufa Airport,54.55777778,55.87388889
15444,UGB,Ugashik Bay,57.42527778,-157.74
15445,UGC,Urgench Airport,41.5825,60.64361111
15446,UGI,Uganik Airport,57.75,-153.3166667
15447,UGN,Waukegan Regional,42.42222222,-87.86777778
15448,UGS,Ugashik Airport,57.52333333,-157.3961111
15449,UHE,Uherske Hradiste Airport,49.06666667,17.45
15451,UIB,El Carano,5.69083333,-76.64111111
15452,UIH,Phu Cat,13.955,109.0422222
15453,UII,Utila Island Hond.,16.08666667,-86.89111111
15454,UIN,Quincy Regional-Baldwin Field,39.94305556,-91.19444444
15455,UIO,Old Mariscal Sucre International,-0.14111111,-78.48833333
15456,UIP,Quimper Pluguffan,47.975,-4.17083333
15457,UKB,Kobe,34.63277778,135.2238889
15458,UKI,Ukiah Municipal,39.12583333,-123.2008333
15459,ULA,San Julian Airport,-49.30666667,-67.80277778
15461,ULI,Ulithi Airport,10.01666667,139.8
15462,ULM,New Ulm Municipal,44.31861111,-94.50138889
15463,ULN,Chinggis Khaan International,47.8425,106.7675
15464,ULQ,Tulua Airport,4.09416667,-76.22388889
15465,ULS,Ulysses Airport,37.60388889,-101.3736111
15466,ULY,Vostochny,54.40083333,48.8025
15467,UMB,North Shore,53.37666667,-167.8875
15468,UMD,Uummannaq Airport,70.67972222,-52.11722222
15469,UME,Umea Airport,63.79083333,20.28472222
15470,UMM,Summit Airport,63.33111111,-149.1288889
15471,UMR,Woomera Airport,-31.14416667,136.8169444
15472,UMT,Umiat Airport,69.37111111,-152.135
15473,UMU,Umuarama Airport,-23.79861111,-53.31388889
15475,UND,Kunduz,36.665,68.91083333
15476,UNG,Kiunga Airport,-6.12527778,141.2819444
15477,UNI,Union Island Airport,12.60055556,-61.41166667
15478,UNK,Unalakleet Airport,63.88861111,-160.7991667
15479,UNS,Umnak Airport,53.22388889,-168.4322222
15480,UNT,Unst Airport,60.74694444,-0.85388889
15481,UOX,University-Oxford,34.38444444,-89.53694444
15482,UPG,Hasanuddin,-5.06944444,119.55
15483,UPN,Uruapan Airport,19.39638889,-102.0388889
15484,UPP,Upolu,20.26527778,-155.86
15486,URA,Uralsk Airport,51.15083333,51.54166667
15487,URB,Urubupunga Airport,-20.77694444,-51.56472222
15488,URC,Diwopu,43.90722222,87.47416667
15489,URG,Rubem Berta,-29.78222222,-57.03805556
15490,URO,Rouen Vallee de Seine,49.38416667,1.17472222
15491,URT,Surat Thani Airport,9.1325,99.13555556
15492,URY,Guriat,31.41222222,37.27944444
15493,USH,Islas Malvinas,-54.80277778,-68.32777778
15494,USI,Usi Belli Coal Mine,63.86666667,-148.7833333
15495,USM,Samui,9.54777778,100.0625
15496,USN,Ulsan Airport,35.59361111,129.3516667
15497,UST,Northeast Florida Regional,29.95916667,-81.33972222
15498,UT1,Heber City Municipal - Russ McDonald Field,40.48194444,-111.4288889
15499,UTB,Muttaburra Airport,-22.58333333,144.5333333
15500,UTH,Udon Thani Airport,17.38638889,102.7883333
15501,UTK,Utirik Island,11.23333333,169.8666667
15502,UTM,Tunica Municipal,34.685,-90.34777778
15503,UTN,Upington International,-28.39805556,21.2625
15504,UTO,Indian Mountain LRRS,65.99277778,-153.7036111
15505,UTP,U-Tapao Pattaya International,12.67972222,101.005
15506,UTT,Mthatha Airport,-31.54611111,28.67527778
15507,UTW,Queenstown Airport,-31.92027778,26.88222222
15508,UUK,North Kuparuk,70.36222222,-149.0283333
15509,UUS,Yuzhno Sakhalinsk,46.88555556,142.7175
15510,UUU,Manumu Airport,-9.07388889,147.5741667
15511,UVA,Garner Field,29.21138889,-99.74361111
15512,UVE,Ouvea Ouloup,-20.64055556,166.5727778
15513,UVF,Hewanorra International,13.73333333,-60.95277778
15514,UVL,New Valley,25.475,30.59083333
15515,UXA,Lik Camp Airport,68.16666667,-163.2
15516,UXB,Fassberg Airport,52.92166667,-10.18416667
15517,UXC,Hawley Municipal,46.88388889,-96.35055556
15518,UXD,Chowchilla Airport,37.11333333,-120.2469444
15519,UXE,Faulkton Municipal,45.03027778,-99.1125
15520,UXF,Stanford Field,43.95027778,-111.6847222
15521,UXG,Dutch John Airport,40.91777778,-109.3905556
15522,GML,Antonov International,50.60361111,30.19111111
15523,UXI,Calder Bay Airport,56.17166667,-133.4930556
15524,UXJ,Madison,37.63166667,-84.3325
15525,UXK,Petaluma Municipal,38.25777778,-122.6052778
15526,UXL,Chariot Airport,68.09722222,-165.7638889
15527,UXM,47-Mile Mine Airport,61.04444444,-158.1452778
15528,UXN,Big Sandy Regional,37.75111111,-82.63666667
15529,UXO,Fitchburg Municipal,42.55416667,-71.75888889
15530,UXP,Stennis International,30.36777778,-89.45472222
15531,UXQ,Gilze-Rijen Airport,51.5675,4.93194444
15532,UXR,Monument Valley Airport,37.01666667,-110.2005556
15533,UXS,Cimarron Municipal,37.83055556,-100.3505556
15534,LPR,Lorain County Regional,41.34416667,-82.17777778
15535,UXU,Cheboygan County,45.65388889,-84.51916667
